id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from,is_available
157955,,"Santosh Nest, # 07",bengaluru,"This quiet unfurnished STUDIO independent house house for boys and girls is located at Peace Layout, Kacharakanahalli, Bengaluru, Karnataka, India,Bengaluru and is close to the major commercial centres of the area.",Independent House,STUDIO,Kacharakanahalli,1,1,1,"boys,girls",house,225,1,unfurnished,[],8500,8500,21250,13.01344776,77.63549805,10/7/2023,TRUE
4930,,Manjari Nest 78,noida,"Located at Antriksh Golf View, Noida, this cosy 3 BHK gated society apartment, which is priced at ₹6000 per bed with a security deposit of ₹12000.",Gated Society Apartment,3 BHK,sector 78,1,0,1,boys,bed,1200,2,fully_furnished,"['Power Backup', 'Security']",6000,10000,20000,28.55947304,77.38546753,10/7/2023,TRUE
232220,2009,Pinnacle D dreams 804,indore,"This comfortable 4 BHK fully_furnished, house is located in the heart of Nipania, Indore. Priced at ₹25000 for full house.",Gated Society Apartment,4 BHK,nipania,4,0,4,"boys,girls,family",house,5000,4,fully_furnished,['Swimming Pool'],6250,6250,50000,22.77116013,75.91487885,10/7/2023,TRUE
356355,2020,Shiva Krupa bendas Residency,bengaluru,"This spacious semi_furnished 1 BHK independent apartment for boys, girls, and family is located at Aecs Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,singasandra,1,0,1,"boys,girls,family",house,600,1,semi_furnished,[],15000,15000,75000,12.8783474,77.65161896,10/7/2023,TRUE
359239,2023,Lite House ,gurugram,"This charming semi_furnished 2 BHK independent apartment for boys, girls, and family is located at Sector 62,Gurugram and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,sector 62,2,0,2,"boys,girls,family",house,1460,2,semi_furnished,['Security'],32500,32500,130000,28.40306854,77.08274841,10/7/2023,TRUE
359831,2020,"M3M Marlin , 3  BHK Semi Furnished",gurugram,"This quiet semi_furnished 3 BHK independent apartment for family is located at Sector 67,Gurugram and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,sector 67,3,0,3,family,house,2358,3,semi_furnished,"['Swimming Pool', 'Gym']",33000,33000,200000,28.389328,77.05843353,10/7/2023,TRUE
122523,,"J-143, NH 207 Boodigere",bangalore,"This spacious fully_furnished 2 BHK apartment for boys, girls, and family is located at Devanahalli,Bangalore and is close to the major commercial centres of the area.",,2 BHK,,4,4,2,"boys,girls,family",house,1035,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Fridge']",4500,9000,27000,13.22989273,77.72289276,10/7/2023,TRUE
302908,2022,KUMARAN HOUSE C1,chennai,"This cosy 2 BHK fully_furnished, house is located in the heart of Ram Nagar South Extension, Chennai. Priced at ₹7150 per bed.",Independent Apartment,2 BHK,madipakkam,4,0,2,boys,bed,1100,1,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",7150,14300,28600,12.96136856,80.20691681,10/7/2023,TRUE
356335,2023,Rajbhawan Nest-302,bengaluru,"This charming semi_furnished 3 BHK independent apartment for family is located at Ksrtc Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,jp nagar phase 2,3,0,3,family,house,1200,3,semi_furnished,[],16000,16000,96000,12.91287804,77.59334564,10/7/2023,TRUE
285664,2012,AADHIYA ANBU NEST,chennai,"This cosy 2 BHK semi_furnished, house is located in the heart of Ram Nagar North Extension, Chennai. Priced at ₹13700 for full house.",Independent Apartment,2 BHK,velachery,2,0,2,family,house,720,2,semi_furnished,[],6850,6850,20550,12.97074318,80.21548462,10/7/2023,TRUE
12415,,V N Residency  F_F101,bengaluru,"This charming semi_furnished 2 BHK independent apartment for family is located at Rukmaiah Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,devarachikannahalli,4,0,2,family,house,1000,1,semi_furnished,[],5250,10500,21000,12.8772974,77.61380005,10/9/2023,TRUE
360551,2023,Madhu bhavan Nest_403,bengaluru,"This quiet semi_furnished 1 BHK independent apartment for boys, girls, and family is located at Gulimangala,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,gulimangala,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],11000,11000,55000,12.84700584,77.68448639,10/7/2023,TRUE
347572,2020,HelloWorld Harmony,mumbai,"This cosy STUDIO fully_furnished, house is located in the heart of Kalina, Mumbai. Priced at ₹15000 per bed.",Independent Apartment,STUDIO,santacruz east,2,0,1,"boys,girls",bed,350,1,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",15000,30000,60000,19.07792473,72.87019348,10/10/2023,TRUE
338320,2020,Swaradhya Heights Apartment_402,pune,"This cosy 1 BHK semi_furnished, house is located in the heart of Wagholi, Amrut Nagri, Pune. Priced at ₹12700 for full house.",Independent Apartment,1 BHK,wagholi,1,0,1,"boys,girls,family",house,600,1,semi_furnished,['Security'],12700,12700,25400,18.57441711,73.97933197,10/10/2023,TRUE
235489,2019,Prashant House Nipania,indore,"Looking for a charming 2 BHK independent house for boys, girls, and family at an affordable price in Nipania, Indore? Then, this is right one for you.",Independent House,2 BHK,nipania,2,0,2,"boys,girls,family",house,900,1,unfurnished,[],4000,4000,8000,22.76176262,75.92611694,10/7/2023,TRUE
359450,2020,Sumana Nest-102,bengaluru,"Located at Nisarga Layout, Bengaluru, this comfortable STUDIO independent apartment, which is priced at ₹4500 per bed with a security deposit of ₹9000.",Independent Apartment,STUDIO,nagadevanahalli,2,0,1,"boys,girls",bed,400,1,semi_furnished,[],4500,9000,18000,12.92990685,77.49971008,10/7/2023,TRUE
288673,2015,Krishna Nest 106,bengaluru,"Looking for a charming 1 BHK independent apartment for boys, girls, and family at an affordable price in Koramangala, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,koramangala,1,0,1,"boys,girls,family",house,450,1,semi_furnished,[],15000,15000,30000,12.94175339,77.6264267,10/7/2023,TRUE
1086,,B-102 ARK Serene County,bengaluru,"Located at Manjushree Layout, Bengaluru, this beautiful 3 BHK independent apartment, which is priced at ₹5000 per bed with a security deposit of ₹10000.",Independent Apartment,3 BHK,channasandra whitefield,2,0,1,boys,bed,1300,0,fully_furnished,[],5000,10000,20000,12.98481655,77.76408386,11/6/2023,TRUE
268941,2018,GNR HEIGHTS- 502  ,bengaluru,"Looking for a spacious 2 BHK independent apartment for boys at an affordable price in Ejipura, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,ejipura,1,0,1,boys,bed,450,2,semi_furnished,[],9000,9200,18400,12.94611549,77.62792969,10/7/2023,TRUE
248170,2005,Mohammed arif ulla property,bengaluru,"Located at Ashwath Nagar, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹11400 for full house with a security deposit of ₹34200.",Independent Apartment,1 BHK,hbr layout,2,0,1,family,house,750,1,semi_furnished,[],5700,11400,34200,13.05077457,77.63447571,10/30/2023,TRUE
356356,2020,Shiva Krupa bendas Residency,bengaluru,"This cosy 2 BHK semi_furnished, house is located in the heart of Aecs Layout, Bengaluru. Priced at ₹30000 for full house.",Independent Apartment,2 BHK,singasandra,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,[],15000,15000,150000,12.8783474,77.65161896,10/7/2023,TRUE
268273,2010,Uma Maheshwar Rao,hyderabad,"Looking for a charming 2 BHK independent house for boys, girls, and family at an affordable price in Sachivalaya Colony, Hyderabad? Then, this is right one for you.",Independent House,2 BHK,vanasthalipuram,2,0,2,"boys,girls,family",house,0,2,semi_furnished,[],5500,5500,22000,17.32727623,78.57113647,10/7/2023,TRUE
297957,2022,Malpani Creeza_A706,pune,"Looking for a spacious 2 BHK gated society apartment for family at an affordable price in Gaikwad Nagar, Pune? Then, this is right one for you.",Gated Society Apartment,2 BHK,punawale,2,0,2,family,house,750,2,unfurnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",12500,12500,25000,18.6248455,73.72970581,10/10/2023,TRUE
359966,2020,3 BHK Semi Furnished,gurugram,"Located at Block C2, Gurugram, this comfortable 3 BHK independent apartment, which is priced at ₹60000 for full house with a security deposit of ₹120000.",Independent Apartment,3 BHK,sushant lok phase 1,3,0,3,"boys,girls",house,2100,3,semi_furnished,[],20000,20000,120000,28.45737267,77.08679199,10/7/2023,TRUE
360955,2010,Rehmat Tower_101,mumbai,"This charming fully_furnished 2 BHK independent apartment for boys and girls is located at Vakola,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,santacruz east,2,0,2,"boys,girls",bed,650,2,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",40000,40000,80000,19.07822037,72.85915375,10/10/2023,TRUE
360646,2020,RS  COMFORT NEST-202,bengaluru,"Located at Lakshmisagar Layout, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹25000 for full house with a security deposit of ₹75000.",Independent Apartment,1 BHK,mahadevapura,1,0,1,"boys,girls,family",house,450,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,75000,12.99314976,77.6934967,10/7/2023,TRUE
20407,,Sowparnika Skanda apartment,bengaluru,"This charming fully_furnished 3 BHK gated society apartment for boys is located at Kadugodi,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,krishnarajapura,1,1,1,boys,bed,0,1,fully_furnished,['Security'],10600,10600,21200,12.99593544,77.72270966,10/30/2023,TRUE
286064,2012,Vandana NEST 8,newdelhi,"This comfortable STUDIO fully_furnished, house is located in the heart of Block 3, New delhi. Priced at ₹7500 per bed.",Independent Apartment,STUDIO,ramesh nagar,3,0,1,boys,bed,300,1,fully_furnished,"['Gym', 'AC', 'Security', 'Washing Machine', 'Fridge']",7500,22500,22500,28.6487751,77.13559723,10/7/2023,TRUE
275479,2010,Matrapitra kripa 02,indore,"This charming unfurnished 2 BHK independent house for family is located at Ambikapuri Extension,Indore and is close to the major commercial centres of the area.",Independent House,2 BHK,ambikapuri main,2,0,2,family,house,600,2,unfurnished,[],5000,5000,5000,22.729702,75.81726074,10/7/2023,TRUE
359198,2020,MD Nest-S03,bengaluru,"Located at Singasandra, Bengaluru, this comfortable 2 BHK independent apartment, which is priced at ₹17000 for full house with a security deposit of ₹51000.",Independent Apartment,2 BHK,hal layout,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,[],8500,8500,25500,12.87567425,77.64426422,10/7/2023,TRUE
353728,2020,HelloWorld Elements,pune,"This cosy 1 BK fully_furnished, house is located in the heart of Maan, Pune. Priced at ₹8000 per bed.",Independent Apartment,1 BK,hinjawadi,2,0,1,"boys,girls",bed,350,1,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8000,16000,16000,18.60169411,73.7326889,10/10/2023,TRUE
31708,,SR Nest 501,bengaluru,"This cosy 1 R semi_furnished, house is located in the heart of Mhbcs Layout, Btm Layout Stage 1, Bengaluru, Karnataka, India, Bengaluru. Priced at ₹12700 for full house.",Independent Apartment,1 R,btm layout stage 1,2,0,1,boys,house,300,0,semi_furnished,[],6350,12700,31750,12.91922855,77.60728455,10/7/2023,TRUE
278257,2021,Earth Nest,mumbai,"Looking for a charming 8 BHK gated society apartment for girls at an affordable price in Jaiprakash Nagar, Mumbai? Then, this is right one for you.",Gated Society Apartment,8 BHK,goregaon west,6,1,0,girls,bed,900,3,fully_furnished,"['AC', 'Power Backup']",16350,20000,40000,19.16262245,72.84975433,10/9/2023,TRUE
268460,2019,Paras Tierea Society,noida,"This comfortable 1 BHK fully_furnished, house is located in the heart of Paras Tierea, Noida. Priced at ₹20000 for full house.",Gated Society Apartment,1 BHK,sector 137,1,0,1,"girls,family",house,495,1,fully_furnished,"['Swimming Pool', 'AC', 'Security', 'Tv']",17700,17700,17700,28.506073,77.40989685,10/7/2023,TRUE
75099,,2BHK In Afreen Nest,hyderabad,"This spacious fully_furnished 2 BHK gated society apartment for boys is located at Mehdi Colony,Hyderabad and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,bapu nagar,2,2,0,boys,bed,1100,1,fully_furnished,['Security'],5000,10000,20000,17.37540245,78.42895508,10/6/2023,TRUE
24288,,Bawa Nest Delhi,newdelhi,"This beautiful 5 BHK semi_furnished, house is located in the heart of Block H, New delhi. Priced at ₹8150 per bed.",Gated Society Apartment,5 BHK,saket,2,2,0,boys,bed,2200,1,semi_furnished,['Security'],8150,16150,32300,28.52069855,77.2115097,10/6/2023,TRUE
356321,2023,Rajbhawan Nest-101,bengaluru,"Looking for a quiet 2 BHK independent apartment for family at an affordable price in Ksrtc Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,jp nagar phase 2,2,0,2,family,house,1000,2,semi_furnished,[],19000,19000,114000,12.91287804,77.59334564,10/7/2023,TRUE
355539,2015,Goyal villa,indore,"This spacious semi_furnished 1 BHK independent house for boys, girls, and family is located at Nanda Nagar,Indore and is close to the major commercial centres of the area.",Independent House,1 BHK,nanda nagar,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],9000,9000,9000,22.74092102,75.87892151,10/7/2023,TRUE
292438,2020,Akshay Residency _401,pune,"Located at Kate Vasti, Pune, this cosy 2 BHK independent apartment, which is priced at ₹19000 for full house with a security deposit of ₹38000.",Independent Apartment,2 BHK,punawale,2,0,2,family,house,800,2,unfurnished,"['Power Backup', 'Security']",9500,9500,19000,18.63059807,73.73614502,10/10/2023,TRUE
360829,2019,Adarshmay Apartment_15,pune,"Looking for a charming STUDIO independent apartment for boys and girls at an affordable price in Lohegaon, Pune? Then, this is right one for you.",Independent Apartment,STUDIO,lohegaon,1,0,1,"boys,girls",house,350,1,fully_furnished,[],8000,8000,8000,18.61627007,73.91485596,10/7/2023,TRUE
71404,,Greens Apartment,bengaluru,"This cosy 3 BHK fully_furnished, house is located in the heart of The Green Apartment, Bengaluru. Priced at ₹8100 per bed.",Gated Society Apartment,3 BHK,doddanekundi,2,0,1,boys,bed,1550,1,fully_furnished,"['Swimming Pool', 'Power Backup', 'Security']",8100,16200,40500,12.97402477,77.70173645,10/7/2023,TRUE
17135,,4BHK (401) In SINDHU NEST,hyderabad,"This quiet fully_furnished 4 BHK independent apartment for boys is located at Swamy Ayyapp Housing Society,Hyderabad and is close to the major commercial centres of the area.",Independent Apartment,4 BHK,madhapur,2,0,1,boys,bed,1200,0,fully_furnished,[],4250,14000,28000,17.45275307,78.39412689,10/17/2023,TRUE
61697,2009,MOHAMMED NEST 102,hyderabad,"Looking for a quiet 4 BHK independent apartment for boys at an affordable price in Mch Colony, Hyderabad? Then, this is right one for you.",Independent Apartment,4 BHK,tolichowki,5,1,2,boys,bed,1800,1,fully_furnished,"['Fridge', 'Tv']",4000,9000,18000,17.3993187,78.41758728,10/6/2023,TRUE
360814,2016,ASHOK MEADOWS_304,pune,"Located at Rajiv Gandhi Infotech Park, Pune, this cosy 3 BHK gated society apartment, which is priced at ₹16000 per bed with a security deposit of ₹16000.",Gated Society Apartment,3 BHK,hinjawadi,2,0,2,girls,bed,1500,3,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",16000,16000,16000,18.58362961,73.72622681,10/10/2023,TRUE
296880,2014,Venus Mansion G1,bengaluru,"This beautiful 2 BHK semi_furnished, house is located in the heart of Block 1, Bengaluru. Priced at ₹25000 for full house.",Independent House,2 BHK,btm layout stage 4,2,0,2,family,house,1200,2,semi_furnished,[],12500,12500,37500,12.89187431,77.6144104,10/7/2023,TRUE
5366,,Aashiana Apartments,bengaluru,"Located at Tmc Layout, Bengaluru, this comfortable 3 BHK independent house, which is priced at ₹6000 per bed with a security deposit of ₹12000.",Independent House,3 BHK,jp nagar phase 1,5,2,1,girls,bed,1300,1,fully_furnished,[],6000,10000,20000,12.91311455,77.57946014,10/6/2023,TRUE
296589,2020,Swaraj Sadan Apartment_102,pune,"Looking for a spacious STUDIO independent apartment for boys at an affordable price in Ganesh Nagar, Pune? Then, this is right one for you.",Independent Apartment,STUDIO,ghorpadi,1,1,0,boys,bed,400,1,semi_furnished,[],5650,11150,22300,18.52318001,73.90734863,10/14/2023,TRUE
329255,2023,Narayana Nest 107,bengaluru,"This quiet semi_furnished 1 BK independent apartment for boys, girls, and family is located at Block 7,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BK,nagarbhavi stage 2,1,0,1,"boys,girls,family",house,300,1,semi_furnished,[],8250,8250,16500,12.97385311,77.5124588,10/7/2023,TRUE
